id	event	title	url	begin	end	duration	day	location	track	format	level	lang	speakers	last_modified
rp14-session-340	rp14	Jetlag Overload - One day we’ll be tired, baby!	https://14.re-publica.de/session/jetlag-overload-one-day-well-be-tired-baby	Tue May 06 2014 18:45:00 GMT+0200 (CEST)	Tue May 06 2014 19:45:00 GMT+0200 (CEST)	3600	2014-05-06	stage 4	culture	workshop	beginner	de	Johanna Emge, Kathrin  Kaufmann, Ninia Binias	1399769406.563
rp14-session-347	rp14	Bildung verfangen im Netz? Was hilft, wenn nichts hilft?	https://14.re-publica.de/session/bildung-verfangen-im-netz-was-hilft-wenn-nichts-hilft	Wed May 07 2014 10:00:00 GMT+0200 (CEST)	Wed May 07 2014 10:30:00 GMT+0200 (CEST)	1800	2014-05-07	stage 3	research-education	talk	intermediate	de	Max Woodtli	1399769406.563
rp14-session-348	rp14	Über das Entlieben in Zeiten des Internets	https://14.re-publica.de/session/ueber-entlieben-zeiten-des-internets	Thu May 08 2014 17:30:00 GMT+0200 (CEST)	Thu May 08 2014 18:00:00 GMT+0200 (CEST)	1800	2014-05-08	stage 2	republica	talk	beginner	de	Eva Horn	1399769406.563
rp14-session-356	rp14	Drittanbieterunabhängige Wordpress-Blogs ohne Askese	https://14.re-publica.de/session/drittanbieterunabhaengige-wordpress-blogs-ohne-askese	Wed May 07 2014 16:15:00 GMT+0200 (CEST)	Wed May 07 2014 17:15:00 GMT+0200 (CEST)	3600	2014-05-07	stage B	science-technology	workshop	beginner	de	Sebastian Wallroth	1399769406.563
rp14-session-365	rp14	Barrierefreches Webdesign für Dummies	https://14.re-publica.de/session/barrierefreches-webdesign-fuer-dummies	Tue May 06 2014 16:15:00 GMT+0200 (CEST)	Tue May 06 2014 16:45:00 GMT+0200 (CEST)	1800	2014-05-06	stage C	research-education	talk	beginner	de	Maik Wagner	1399769406.563
rp14-session-368	rp14	Lunch Beat 	https://14.re-publica.de/session/lunch-beat	Wed May 07 2014 12:30:00 GMT+0200 (CEST)	Wed May 07 2014 13:30:00 GMT+0200 (CEST)	3600	2014-05-07	re:publica	culture	action	beginner	de	Dan Weigl, Inken Meyer	1399769406.563
rp14-session-369	rp14	Subtexte in Videogames - Talk mit Workshop 	https://14.re-publica.de/session/subtexte-videogames-talk-workshop	Wed May 07 2014 13:45:00 GMT+0200 (CEST)	Wed May 07 2014 14:15:00 GMT+0200 (CEST)	1800	2014-05-07	stage D	culture	talk	beginner	de	Susanne Brandhorst, Fifa Finnsdottir, Jenny-Louise Becker	1399769406.563
rp14-session-370	rp14	„Überwachung macht impotent!“ – Neue Narrative gegen Überwachung	https://14.re-publica.de/session/ueberwachung-macht-impotent-neue-narrative-gegen-ueberwachung	Tue May 06 2014 12:30:00 GMT+0200 (CEST)	Tue May 06 2014 13:30:00 GMT+0200 (CEST)	3600	2014-05-06	stage 4	politics-society	talk	beginner	de	Friedemann Karig	1399769406.563
rp14-session-371	rp14	Open Foresight – Vorhersagen über die Zukunft mit offenen Daten und frei verfügbaren Werkzeugen	https://14.re-publica.de/session/open-foresight-vorhersagen-ueber-zukunft-offenen-daten-und-frei-verfuegbaren-werkzeugen	Wed May 07 2014 12:30:00 GMT+0200 (CEST)	Wed May 07 2014 13:30:00 GMT+0200 (CEST)	3600	2014-05-07	stage B	research-education	workshop	intermediate	de	Joerg Blumtritt	1399769406.563
rp14-session-377	rp14	On our fear and apathy towards smartphone attacks	https://14.re-publica.de/session/our-fear-and-apathy-towards-smartphone-attacks	Wed May 07 2014 10:00:00 GMT+0200 (CEST)	Wed May 07 2014 11:00:00 GMT+0200 (CEST)	3600	2014-05-07	stage 2	science-technology	talk	advanced	en	Ben Schlabs, Linus Neumann	1399769406.563
rp14-session-378	rp14	Can’t pay? Don’t play: New ethical models for digital business	https://14.re-publica.de/session/cant-pay-dont-play-new-ethical-models-digital-business	Thu May 08 2014 11:45:00 GMT+0200 (CEST)	Thu May 08 2014 12:15:00 GMT+0200 (CEST)	1800	2014-05-08	stage 5	politics-society	talk	beginner	en	Joel Dullroy	1399769406.563
rp14-session-379	rp14	Burnout & Broken Comment Culture	https://14.re-publica.de/session/burnout-broken-comment-culture	Wed May 07 2014 10:00:00 GMT+0200 (CEST)	Wed May 07 2014 10:30:00 GMT+0200 (CEST)	1800	2014-05-07	stage 1	politics-society	talk	intermediate	de	Teresa Bücker	1401138607.708
rp14-session-380	rp14	It Works in the Wild: Open Source + Business	https://14.re-publica.de/session/it-works-wild-open-source-business	Tue May 06 2014 13:45:00 GMT+0200 (CEST)	Tue May 06 2014 14:15:00 GMT+0200 (CEST)	1800	2014-05-06	stage C	business-innovation	talk	beginner	en	Jeffrey McGuire	1399769406.563
rp14-session-383	rp14	Die Stein-Strategie – Von der Kunst, nicht zu handeln	https://14.re-publica.de/session/stein-strategie-kunst-nicht-handeln	Thu May 08 2014 11:15:00 GMT+0200 (CEST)	Thu May 08 2014 11:45:00 GMT+0200 (CEST)	1800	2014-05-08	stage 2	politics-society	talk	beginner	de	Holm Friebe	1399769406.563
rp14-session-389	rp14	Fighting PRISM with a distributed and federated net	https://14.re-publica.de/session/fighting-prism-distributed-and-federated-net	Tue May 06 2014 16:30:00 GMT+0200 (CEST)	Tue May 06 2014 16:45:00 GMT+0200 (CEST)	900	2014-05-06	stage D	science-technology	talk	intermediate	en	Frank Karlitschek	1399769406.563
rp14-session-392	rp14	Aus dem Arbeitsalltag moderner Geschichtenerzähler	https://14.re-publica.de/session/dem-arbeitsalltag-moderner-geschichtenerzaehler	Tue May 06 2014 13:45:00 GMT+0200 (CEST)	Tue May 06 2014 14:45:00 GMT+0200 (CEST)	3600	2014-05-06	stage D	media	discussion	intermediate	de	Stefan Domke, David Ohrndorf	1399769406.563
rp14-session-394	rp14	Sketchnotes für Einsteiger	https://14.re-publica.de/session/sketchnotes-fuer-einsteiger	Tue May 06 2014 12:30:00 GMT+0200 (CEST)	Tue May 06 2014 13:30:00 GMT+0200 (CEST)	3600	2014-05-06	stage 6	culture	workshop	beginner	de	Ralf Appelt, Britta Ullrich, Anna Lena Schiller	1399769406.563
rp14-session-402	rp14	#idpet – Wenn Partizipation und Grundrechte kollidieren.	https://14.re-publica.de/session/idpet-wenn-partizipation-und-grundrechte-kollidieren	Thu May 08 2014 11:15:00 GMT+0200 (CEST)	Thu May 08 2014 11:45:00 GMT+0200 (CEST)	1800	2014-05-08	stage 4	politics-society	talk	beginner	de	Nele Tabler, Andrea Meyer	1399769406.563
rp14-session-406	rp14	LobbyCloud	https://14.re-publica.de/session/lobbycloud	Tue May 06 2014 17:30:00 GMT+0200 (CEST)	Tue May 06 2014 18:00:00 GMT+0200 (CEST)	1800	2014-05-06	stage 5	politics-society	talk	beginner	de	Sebastian Vollnhals, Marco Maas	1399769406.563
rp14-session-408	rp14	Geschäftsmodell der Zukunft: Bullshit	https://14.re-publica.de/session/geschaeftsmodell-zukunft-bullshit	Tue May 06 2014 19:15:00 GMT+0200 (CEST)	Tue May 06 2014 19:45:00 GMT+0200 (CEST)	1800	2014-05-06	stage 3	media	talk	beginner	de	Torsten Kleinz	1399769406.563
rp14-session-410	rp14	Get real, Netzgemeinde	https://14.re-publica.de/session/get-real-netzgemeinde	Wed May 07 2014 11:15:00 GMT+0200 (CEST)	Wed May 07 2014 12:15:00 GMT+0200 (CEST)	3600	2014-05-07	stage A	politics-society	talk	intermediate	de	Yasmina Banaszczuk	1399769406.563
rp14-session-412	rp14	Irgendwo muss man halt anfangen - Programmieren für Nullcheckerbunnys	https://14.re-publica.de/session/irgendwo-muss-man-halt-anfangen-programmieren-fuer-nullcheckerbunnys	Wed May 07 2014 12:30:00 GMT+0200 (CEST)	Wed May 07 2014 13:30:00 GMT+0200 (CEST)	3600	2014-05-07	stage E	research-education	workshop	beginner	de	Kathrin Passig, Anne Schüßler	1399769406.563
rp14-session-413	rp14	Leben und Sterben lassen im Heise Forum: Kommunikationskultur in offenen Internetforen	https://14.re-publica.de/session/leben-und-sterben-lassen-im-heise-forum-kommunikationskultur-offenen-internetforen	Wed May 07 2014 16:45:00 GMT+0200 (CEST)	Wed May 07 2014 17:15:00 GMT+0200 (CEST)	1800	2014-05-07	stage E	politics-society	discussion	beginner	de	Jürgen Kuri, Joerg Heidrich	1399769406.563
rp14-session-428	rp14	Why should you know who has been asking about you? 	https://14.re-publica.de/session/why-should-you-know-who-has-been-asking-about-you	Tue May 06 2014 16:15:00 GMT+0200 (CEST)	Tue May 06 2014 16:45:00 GMT+0200 (CEST)	1800	2014-05-06	stage 3	politics-society	talk	intermediate	en	Katarzyna Szymielewicz	1399769406.563
rp14-session-430	rp14	Smart Grid - Smarte Überwachung vs. Energiewende von unten	https://14.re-publica.de/session/smart-grid-smarte-ueberwachung-vs-energiewende-unten	Wed May 07 2014 11:45:00 GMT+0200 (CEST)	Wed May 07 2014 12:15:00 GMT+0200 (CEST)	1800	2014-05-07	stage 5	politics-society	talk	beginner	de	Jens Scholz	1399769406.563
rp14-session-439	rp14	Warum ACTA Jugendliche bewegt hat und PRISM kaum - eine Spurensuche	https://14.re-publica.de/session/warum-acta-jugendliche-bewegt-hat-und-prism-kaum-spurensuche	Tue May 06 2014 16:45:00 GMT+0200 (CEST)	Tue May 06 2014 17:00:00 GMT+0200 (CEST)	900	2014-05-06	stage D	research-education	talk	beginner	de	Daniel Seitz	1399769406.563
rp14-session-441	rp14	Stimmen der Revolution – Zeitreise durch 200 Jahre Widerstand	https://14.re-publica.de/session/stimmen-revolution-zeitreise-durch-200-jahre-widerstand	Tue May 06 2014 15:30:00 GMT+0200 (CEST)	Tue May 06 2014 16:00:00 GMT+0200 (CEST)	1800	2014-05-06	stage 3	politics-society	talk	beginner	de	Cornelis Kater, Martin Fischer	1399769406.563
rp14-session-445	rp14	Mit Komplizen auf Safari gehen	https://14.re-publica.de/session/komplizen-auf-safari-gehen	Wed May 07 2014 10:00:00 GMT+0200 (CEST)	Wed May 07 2014 10:30:00 GMT+0200 (CEST)	1800	2014-05-07	stage C	media	talk	beginner	en	Tamara Anthony, Sandra Zistl, Tabea Grzeszyk	1399769406.563
rp14-session-446	rp14	Beyond Porn oder Die digitale sexuelle Revolution	https://14.re-publica.de/session/beyond-porn-oder-digitale-sexuelle-revolution	Wed May 07 2014 13:45:00 GMT+0200 (CEST)	Wed May 07 2014 14:45:00 GMT+0200 (CEST)	3600	2014-05-07	stage 4	culture	talk	beginner	de	Journelle  	1399769406.563
rp14-session-447	rp14	History Repeating? Wenn Nerds Geschichte schreiben	https://14.re-publica.de/session/history-repeating-wenn-nerds-geschichte-schreiben	Tue May 06 2014 13:45:00 GMT+0200 (CEST)	Tue May 06 2014 14:15:00 GMT+0200 (CEST)	1800	2014-05-06	stage A	culture	talk	beginner	de	Lucie  Höhler	1399769406.563
rp14-session-455	rp14	Von Tod und Geburt der Gegenwartsliteratur im Internet	https://14.re-publica.de/session/tod-und-geburt-gegenwartsliteratur-im-internet	Wed May 07 2014 14:15:00 GMT+0200 (CEST)	Wed May 07 2014 14:45:00 GMT+0200 (CEST)	1800	2014-05-07	stage 5	research-education	talk	beginner	de	Elisabeth  Michelbach	1399769406.563
rp14-session-460	rp14	A nerd, an autistic boy and a mother develop an app.	https://14.re-publica.de/session/nerd-autistic-boy-and-mother-develop-app	Wed May 07 2014 13:00:00 GMT+0200 (CEST)	Wed May 07 2014 13:30:00 GMT+0200 (CEST)	1800	2014-05-07	stage D	research-education	talk	beginner	de	Anna-Sofie Gerth, Doreen und Max Kröber, Jens-Uwe Rumstich, Yoram Blumenberg	1399769406.563
rp14-session-462	rp14	Into the Kiez: Gefahrengebiet Lokaljournalismus	https://14.re-publica.de/session/kiez-gefahrengebiet-lokaljournalismus	Tue May 06 2014 12:30:00 GMT+0200 (CEST)	Tue May 06 2014 13:30:00 GMT+0200 (CEST)	3600	2014-05-06	stage 5	media	discussion	beginner	de	Natalie  Tenberg, Annika Stenzel, Isabella David, Juliane Wiedemeier, Ole Reißmann	1399769406.563
rp14-session-468	rp14	How do You Buy a Blogger? – Blogger Relations from a Global Perspective	https://14.re-publica.de/session/how-do-you-buy-blogger-blogger-relations-global-perspective	Thu May 08 2014 10:00:00 GMT+0200 (CEST)	Thu May 08 2014 11:00:00 GMT+0200 (CEST)	3600	2014-05-08	stage 5	business-innovation	discussion	intermediate	en	Olga Rasulova, Vanessa Carmicino, Wolfgang Lünenbürger-Reidenbach, Djure Meinen	1399769406.563
rp14-session-478	rp14	Einfach Bloggen mit Markdown-Text, Git und Jekyll	https://14.re-publica.de/session/einfach-bloggen-markdown-text-git-und-jekyll	Wed May 07 2014 15:00:00 GMT+0200 (CEST)	Wed May 07 2014 16:00:00 GMT+0200 (CEST)	3600	2014-05-07	stage B	science-technology	workshop	intermediate	de	Thomas Friese	1399769406.563
rp14-session-480	rp14	Untenable stories and strong drinks	https://14.re-publica.de/session/untenable-stories-and-strong-drinks	Wed May 07 2014 20:00:00 GMT+0200 (CEST)	Wed May 07 2014 21:00:00 GMT+0200 (CEST)	3600	2014-05-07	stage 4	culture	workshop	beginner	en	Joerg Meyer, Matthias Bauer	1399769406.563
rp14-session-486	rp14	Into the body - workshop	https://14.re-publica.de/session/body-workshop	Wed May 07 2014 10:00:00 GMT+0200 (CEST)	Wed May 07 2014 11:00:00 GMT+0200 (CEST)	3600	2014-05-07	stage D	science-technology	workshop	beginner	en	Sophie Hiltner	1399769406.563
rp14-session-487	rp14	I will go down with this Ship - von Fandoms und Fan sein	https://14.re-publica.de/session/i-will-go-down-ship-fandoms-und-fan-sein	Thu May 08 2014 10:00:00 GMT+0200 (CEST)	Thu May 08 2014 10:30:00 GMT+0200 (CEST)	1800	2014-05-08	stage 1	culture	talk	beginner	de	Yasmina Banaszczuk	1401118207.185
rp14-session-501	rp14	Network Liberation: How Freifunk Communities are Spreading around the World	https://14.re-publica.de/session/network-liberation-how-freifunk-communities-are-spreading-around-world	Wed May 07 2014 15:00:00 GMT+0200 (CEST)	Wed May 07 2014 15:30:00 GMT+0200 (CEST)	1800	2014-05-07	stage C	politics-society	talk	intermediate	en	Mario Behling	1399769406.563
rp14-session-502	rp14	Heroes	https://14.re-publica.de/session/heroes	Tue May 06 2014 12:30:00 GMT+0200 (CEST)	Tue May 06 2014 13:00:00 GMT+0200 (CEST)	1800	2014-05-06	stage 3	politics-society	talk	advanced	en	Elmar Geese	1399769406.563
rp14-session-504	rp14	Todessternsünden	https://14.re-publica.de/session/todessternsuenden	Thu May 08 2014 13:00:00 GMT+0200 (CEST)	Thu May 08 2014 13:30:00 GMT+0200 (CEST)	1800	2014-05-08	stage 4	culture	talk	beginner	de	Laura Sophie Dornheim	1399769406.563
rp14-session-512	rp14	Crowdsourcing Design: The Good, the Bad and the Ugly	https://14.re-publica.de/session/crowdsourcing-design-good-bad-and-ugly	Thu May 08 2014 12:30:00 GMT+0200 (CEST)	Thu May 08 2014 13:30:00 GMT+0200 (CEST)	3600	2014-05-08	stage 3	politics-society	talk	intermediate	en	Florian Alexander Schmidt	1399769406.563
rp14-session-516	rp14	Data in international development: how even the best of intentions can pave the road to surveillance	https://14.re-publica.de/session/data-international-development-how-even-best-intentions-can-pave-road-surveillance	Tue May 06 2014 13:45:00 GMT+0200 (CEST)	Tue May 06 2014 14:45:00 GMT+0200 (CEST)	3600	2014-05-06	stage 3	politics-society	discussion	beginner	en	Becky Kazansky, Zara  Rahman	1399769406.563
rp14-session-521	rp14	Data gone wild - wie frei darf Datenvisualisierung sein?	https://14.re-publica.de/session/data-gone-wild-frei-darf-datenvisualisierung-sein	Tue May 06 2014 16:45:00 GMT+0200 (CEST)	Tue May 06 2014 17:15:00 GMT+0200 (CEST)	1800	2014-05-06	stage A	media	discussion	intermediate	de	Jan Schwochow, Lorenz Matzat, Sylke Gruhnwald, Anna Lena Schiller	1399769406.563
rp14-session-527	rp14	Wildnis in der Wildnis: Digitaler Aufbruch an unseren Schulen	https://14.re-publica.de/session/wildnis-wildnis-digitaler-aufbruch-unseren-schulen	Wed May 07 2014 10:30:00 GMT+0200 (CEST)	Wed May 07 2014 11:00:00 GMT+0200 (CEST)	1800	2014-05-07	stage 3	research-education	discussion	beginner	de	Hilli Knixibix, Maxim Loick, Stephan Noller	1399769406.563
rp14-session-528	rp14	Hacking “Chiba City”: Untaming the Data Deluge of Digital Urban Landscapes	https://14.re-publica.de/session/hacking-chiba-city-untaming-data-deluge-digital-urban-landscapes	Wed May 07 2014 15:30:00 GMT+0200 (CEST)	Wed May 07 2014 16:00:00 GMT+0200 (CEST)	1800	2014-05-07	stage C	science-technology	discussion	beginner	en	Gili Vidan, Lilas  Guevara-Duvernois	1399769406.563
rp14-session-533	rp14	Geh mir weg mit BarCamp!	https://14.re-publica.de/session/geh-mir-weg-barcamp	Tue May 06 2014 12:30:00 GMT+0200 (CEST)	Tue May 06 2014 13:30:00 GMT+0200 (CEST)	3600	2014-05-06	stage A	business-innovation	discussion	intermediate	de	Florian Krakau, Stefanie Aßmann, Vivian Pein, Stefan Evertz	1399769406.563
rp14-session-545	rp14	[do:index] Offenheit ranken? Der digitale Offenheitsindex	https://14.re-publica.de/session/doindex-offenheit-ranken-digitale-offenheitsindex	Wed May 07 2014 12:30:00 GMT+0200 (CEST)	Wed May 07 2014 13:00:00 GMT+0200 (CEST)	1800	2014-05-07	stage A	politics-society	talk	intermediate	de	Leonhard Dobusch, Walter Palmetshofer, Julia Kloiber	1399769406.563
rp14-session-550	rp14	Das Digitale Quartett analog und live on stage	https://14.re-publica.de/session/digitale-quartett-analog-und-live-stage	Tue May 06 2014 20:00:00 GMT+0200 (CEST)	Tue May 06 2014 21:00:00 GMT+0200 (CEST)	3600	2014-05-06	stage 2	politics-society	talk	beginner	de	Daniel Fiene, Thomas  Knüwer , Richard Gutjahr, Ulrike Langer	1399769406.563
rp14-session-553	rp14	Automated profiling in law enforcement? What can we know about the actual practice in Germany?	https://14.re-publica.de/session/automated-profiling-law-enforcement-what-can-we-know-about-actual-practice-germany	Tue May 06 2014 16:45:00 GMT+0200 (CEST)	Tue May 06 2014 17:15:00 GMT+0200 (CEST)	1800	2014-05-06	stage 3	science-technology	talk	beginner	en	Daniel  Guagnin	1399769406.563
rp14-session-568	rp14	O Europa, Where Art Thou? Das Quiz für EU-Nerds	https://14.re-publica.de/session/o-europa-where-art-thou-quiz-fuer-eu-nerds	Tue May 06 2014 18:00:00 GMT+0200 (CEST)	Tue May 06 2014 18:30:00 GMT+0200 (CEST)	1800	2014-05-06	stage 5	politics-society	workshop	beginner	de	Eva Breitbach, Linnea Riensberg	1401746408.24
rp14-session-571	rp14	THE DATABASE NATION, a.k.a India's State of Surveillance	https://14.re-publica.de/session/database-nation-aka-indias-state-surveillance	Wed May 07 2014 18:45:00 GMT+0200 (CEST)	Wed May 07 2014 19:15:00 GMT+0200 (CEST)	1800	2014-05-07	stage 4	politics-society	talk	beginner	en	Maria Xynou, Kaustubh Srikanth	1399769406.563
rp14-session-576	rp14	Geschichte twittern: Wie, was, wann?	https://14.re-publica.de/session/geschichte-twittern-was-wann	Tue May 06 2014 15:00:00 GMT+0200 (CEST)	Tue May 06 2014 15:30:00 GMT+0200 (CEST)	1800	2014-05-06	stage 3	research-education	discussion	beginner	de	Charlotte Jahnz, Moritz Hoffmann	1399769406.563
rp14-session-577	rp14	Mit der Crowd um die Welt	https://14.re-publica.de/session/crowd-um-welt	Thu May 08 2014 18:00:00 GMT+0200 (CEST)	Thu May 08 2014 18:30:00 GMT+0200 (CEST)	1800	2014-05-08	stage 5	media	talk	intermediate	de	Steffi Fetz, Lisa Altmeier	1399769406.563
rp14-session-586	rp14	Social Media & Recht: Saisonrückblick 2014	https://14.re-publica.de/session/social-media-recht-saisonrueckblick-2014	Wed May 07 2014 17:30:00 GMT+0200 (CEST)	Wed May 07 2014 19:00:00 GMT+0200 (CEST)	5400	2014-05-07	stage 6	politics-society	talk	intermediate	de	Henning Krieg, Thorsten Feldmann	1399769406.563
rp14-session-604	rp14	Where's that Revolution?	https://14.re-publica.de/session/wheres-revolution	Wed May 07 2014 15:30:00 GMT+0200 (CEST)	Wed May 07 2014 16:00:00 GMT+0200 (CEST)	1800	2014-05-07	stage 2	business-innovation	discussion	intermediate	en	Peter Troxler	1399769406.563
rp14-session-606	rp14	#Zensurheberrecht	https://14.re-publica.de/session/zensurheberrecht	Wed May 07 2014 16:15:00 GMT+0200 (CEST)	Wed May 07 2014 16:45:00 GMT+0200 (CEST)	1800	2014-05-07	stage E	politics-society	discussion	beginner	de	Stefan Wehrmeyer, Ansgar Koreng, Mathias Schindler	1399769406.563
rp14-session-607	rp14	Wie geht's dir, Kinderzimmerprogrammierer/in?	https://14.re-publica.de/session/gehts-dir-kinderzimmerprogrammiererin	Wed May 07 2014 16:45:00 GMT+0200 (CEST)	Wed May 07 2014 17:15:00 GMT+0200 (CEST)	1800	2014-05-07	stage 3	research-education	talk	beginner	de	Maria Schröder	1399769406.563
rp14-session-608	rp14	Fighting with FM waves: A radio network from Damaskus to Berlin brings free voices to the people of Syria	https://14.re-publica.de/session/fighting-fm-waves-radio-network-damaskus-berlin-brings-free-voices-people-syria	Tue May 06 2014 15:00:00 GMT+0200 (CEST)	Tue May 06 2014 16:00:00 GMT+0200 (CEST)	3600	2014-05-06	stage C	politics-society	talk	beginner	en	Anja Wollenberg, Katina Sostmann, Majid Albunni, Kai Schächtele	1399769406.563
rp14-session-612	rp14	Wikidata Editathon	https://14.re-publica.de/session/wikidata-editathon	Wed May 07 2014 11:15:00 GMT+0200 (CEST)	Wed May 07 2014 12:15:00 GMT+0200 (CEST)	3600	2014-05-07	stage B	science-technology	workshop	beginner	de	Jens Ohlig	1399769406.563
rp14-session-613	rp14	Entgrenzte Mediennutzung - Wie erfassen?	https://14.re-publica.de/session/entgrenzte-mediennutzung-erfassen	Thu May 08 2014 15:00:00 GMT+0200 (CEST)	Thu May 08 2014 16:00:00 GMT+0200 (CEST)	3600	2014-05-08	store	research-education	workshop	beginner	de	Jakob Ohme , Claudia Seifert, Rebecca Renatus	1399769406.563
rp14-session-616	rp14	Escaping Dystopia	https://14.re-publica.de/session/escaping-dystopia	Tue May 06 2014 15:00:00 GMT+0200 (CEST)	Tue May 06 2014 15:30:00 GMT+0200 (CEST)	1800	2014-05-06	stage 5	culture	talk	beginner	en	Mey Lean  Kronemann, fALk Gärtner	1399769406.563
rp14-session-617	rp14	“Into the Wild? Nicht mit mir!” – Warum Menschen das Netz (oder Teile davon) nicht nutzen 	https://14.re-publica.de/session/wild-nicht-mir-warum-menschen-netz-oder-teile-davon-nicht-nutzen	Thu May 08 2014 15:00:00 GMT+0200 (CEST)	Thu May 08 2014 16:00:00 GMT+0200 (CEST)	3600	2014-05-08	stage 5	research-education	talk	beginner	de	Wiebke Loosen, Cindy Roitsch, Juliane Kirchner, Nele Heise, Ulrike Roth	1399973407.283
rp14-session-630	rp14	European Parliament: The Zombie Apocalypse	https://14.re-publica.de/session/european-parliament-zombie-apocalypse	Tue May 06 2014 15:00:00 GMT+0200 (CEST)	Tue May 06 2014 15:30:00 GMT+0200 (CEST)	1800	2014-05-06	stage 4	politics-society	talk	beginner	en	McNamee Joe, Kirsten Fiedler	1399769406.563
rp14-session-632	rp14	Flüssige Demokratie durch die Hintertür? Wie «IBM Watson» Politik und Gesellschaft aufmischen könnte	https://14.re-publica.de/session/fluessige-demokratie-durch-hintertuer-ibm-watson-politik-und-gesellschaft-aufmischen-koennte	Wed May 07 2014 13:45:00 GMT+0200 (CEST)	Wed May 07 2014 14:45:00 GMT+0200 (CEST)	3600	2014-05-07	stage J	politics-society	talk	beginner	de	Konrad Buck, Stefan Holtel	1399769406.563
rp14-session-644	rp14	Service Design in 60 Minutes	https://14.re-publica.de/session/service-design-60-minutes	Wed May 07 2014 10:00:00 GMT+0200 (CEST)	Wed May 07 2014 11:00:00 GMT+0200 (CEST)	3600	2014-05-07	stage J	business-innovation	workshop	beginner	de	Carolin Thiem, Christina Pautsch	1399769406.563
rp14-session-650	rp14	Internetnachrichten mit bewegten Bildern erzählen | Erfahrungen aus einem öffentlich-rechtlichen Projekt	https://14.re-publica.de/session/internetnachrichten-bewegten-bildern-erzaehlen-erfahrungen-einem-oeffentlich-rechtlichen	Wed May 07 2014 15:00:00 GMT+0200 (CEST)	Wed May 07 2014 15:30:00 GMT+0200 (CEST)	1800	2014-05-07	stage D	media	talk	beginner	de	Marcello Bonventre, Nils Meinzer	1399769406.563
rp14-session-651	rp14	Digital Creatives – Ideologien, Mythen und Wirklichkeiten des Social Commerce	https://14.re-publica.de/session/digital-creatives-ideologien-mythen-und-wirklichkeiten-des-social-commerce	Wed May 07 2014 18:00:00 GMT+0200 (CEST)	Wed May 07 2014 18:30:00 GMT+0200 (CEST)	1800	2014-05-07	stage E	culture	talk	beginner	de	Dagmar Hoffmann	1399769406.563
rp14-session-653	rp14	Ein blindes Huhn ist kein Ponyhof: Mit Schabernack auf Wortschatzsuche 	https://14.re-publica.de/session/blindes-huhn-kein-ponyhof-schabernack-auf-wortschatzsuche	Thu May 08 2014 12:30:00 GMT+0200 (CEST)	Thu May 08 2014 13:00:00 GMT+0200 (CEST)	1800	2014-05-08	stage 2	culture	talk	beginner	de	Wibke Ladwig	1399769406.563
rp14-session-656	rp14	Public service content outgrows public service media	https://14.re-publica.de/session/public-service-content-outgrows-public-service-media	Wed May 07 2014 18:45:00 GMT+0200 (CEST)	Wed May 07 2014 19:45:00 GMT+0200 (CEST)	3600	2014-05-07	stage D	media	discussion	intermediate	en	Klaus Unterberger, Martin Kretschmer, Hans Hege, Frederic Dubois	1399769406.563
rp14-session-659	rp14	The digital money revolution	https://14.re-publica.de/session/digital-money-revolution	Thu May 08 2014 16:15:00 GMT+0200 (CEST)	Thu May 08 2014 16:45:00 GMT+0200 (CEST)	1800	2014-05-08	stage 5	business-innovation	talk	intermediate	en	Albrecht Radoslav	1399769406.563
rp14-session-667	rp14	Big, small, open - my data	https://14.re-publica.de/session/big-small-open-my-data	Tue May 06 2014 16:15:00 GMT+0200 (CEST)	Tue May 06 2014 16:45:00 GMT+0200 (CEST)	1800	2014-05-06	stage A	politics-society	talk	intermediate	en	Mark Lizar, Marco Maas, Christian Heise	1399769406.563
rp14-session-676	rp14	Paths Towards Autonomy: How behavioral & environmental factors affect the privacy & digital security of users	https://14.re-publica.de/session/paths-towards-autonomy-how-behavioral-environmental-factors-affect-privacy-digital-security	Wed May 07 2014 15:30:00 GMT+0200 (CEST)	Wed May 07 2014 16:00:00 GMT+0200 (CEST)	1800	2014-05-07	stage A	politics-society	talk	intermediate	en	Becky Kazansky	1399769406.563
rp14-session-680	rp14	Civic Tech – of the people, by the people and for the people	https://14.re-publica.de/session/civic-tech-people-people-and-people	Tue May 06 2014 13:45:00 GMT+0200 (CEST)	Tue May 06 2014 14:15:00 GMT+0200 (CEST)	1800	2014-05-06	stage 6	politics-society	talk	intermediate	en	Julia Kloiber, Stefan Kaufmann	1399769406.563
rp14-session-681	rp14	Keep It Tidy: digital security for your organisation	https://14.re-publica.de/session/keep-it-tidy-digital-security-your-organisation	Wed May 07 2014 15:00:00 GMT+0200 (CEST)	Wed May 07 2014 15:30:00 GMT+0200 (CEST)	1800	2014-05-07	stage A	science-technology	talk	beginner	en	Kaustubh Srikanth, Niko Para	1399769406.563
rp14-session-685	rp14	Making Privacy Tangible	https://14.re-publica.de/session/making-privacy-tangible	Thu May 08 2014 11:15:00 GMT+0200 (CEST)	Thu May 08 2014 12:15:00 GMT+0200 (CEST)	3600	2014-05-08	store	culture	workshop	beginner	en	Claire Talon, Gabi Sobliye	1399769406.563
